Folder name,Folder color,Latitude,Longitude,Title,Description,Color,Phone number,Timestamp,Pin icon code
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.365642321524286,-38.05798038840294,0,SEM ID ,607d8b,,2026-07-07T13:16:18Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.243676971038328,-38.10590274631977,0,SEM ID ,607d8b,,2026-07-08T16:50:29Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.227424379068261,-38.111709393560886,0,SEM ID ,607d8b,,2026-07-08T16:47:28Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.227416354333565,-38.111697658896446,0,SEM ID ,607d8b,,2026-07-08T16:47:18Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.30060615000799,-38.09785142540932,1,SEM ID ,607d8b,,2026-07-06T16:58:14Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.2241325590543095,-38.137789852917194,1,SEM ID ,607d8b,,2026-07-06T14:15:45Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.303656255680315,-38.098602779209614,1,SEM ID ,607d8b,,2026-07-06T17:00:32Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.3385281596172725,-38.13993662595749,1,SEM ID ,607d8b,,2026-07-06T18:39:37Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.352895226669958,-38.22281487286091,1,SEM ID ,607d8b,,2026-07-07T18:20:13Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.365464806424816,-38.05657625198364,1,SEM ID ,607d8b,,2026-07-07T13:17:03Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.374854996639955,-38.02708435803652,1,SEM ID ,607d8b,,2026-07-07T13:53:40Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.35158841158028,-38.17476645112038,1,SEM ID ,607d8b,,2026-07-07T17:14:57Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.233396764811875,-38.163729161024094,1,SEM ID ,607d8b,,2026-07-08T16:21:53Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.402175102780317,-38.209561072289944,1,SEM ID ,607d8b,,2026-07-08T13:14:21Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.402604661462053,-38.20402164012194,1,SEM ID ,607d8b,,2026-07-08T13:09:25Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.398041632447734,-38.20408534258604,1,SEM ID ,607d8b,,2026-07-08T13:07:02Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.2899696342878855,-38.09506896883249,2,CX CEO SEM ID ,607d8b,,2026-07-06T17:19:49Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.343965779843232,-38.16394675523043,2,SEM ID ,607d8b,,2026-07-06T18:54:21Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.345144900805062,-38.16342540085316,2,SEM ID ,607d8b,,2026-07-06T18:49:00Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.371306067487789,-38.01381915807724,2,SEM ID ,607d8b,,2026-07-07T14:00:14Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.345373236179425,-38.198045678436756,2,SEM ID ,607d8b,,2026-07-07T18:08:57Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.3638802065018325,-38.06470971554518,2,SEM ID ,607d8b,,2026-07-07T13:12:19Z,-1
